dialogue_id,context,question,answer,answer_start,evidence_turn,evidence_utterance
tr_1738,It's wonderful to be in the mountains after a hustle bustle week . Indeed . I love the smell of the grass and trees . They certainly refresh my mind . Can we stop here for a while ? My backpack is very heavy . Sure . Did you hear anything ? Look ! An eagle is hovering in the sky . Let me see . It's not an eagle . I think it's a vulture . Yes . Will it hurt us ? I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map . OK . I have a good pair of hiking boots . It should not be a big problem .,The target utterance is 'OK . I have a good pair of hiking boots . It should not be a big problem .'. What is the causal span that triggers the emotion happiness?,I am sure we can find the waterfall on the map .,410,7.0,I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map .
tr_1738,"It's wonderful to be in the mountains after a hustle bustle week . Indeed . I love the smell of the grass and trees . They certainly refresh my mind . Can we stop here for a while ? My backpack is very heavy . Sure . Did you hear anything ? Look ! An eagle is hovering in the sky . Let me see . It's not an eagle . I think it's a vulture . Yes . Will it hurt us ? I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map . OK . I have a good pair of hiking boots . It should not be a big problem . I also brought a bottle of water and some provisions . If you are hungry , you can let me know .","The target utterance is 'I also brought a bottle of water and some provisions . If you are hungry , you can let me know .'. What is the causal span that triggers the emotion happiness?",It's wonderful to be in the mountains after a hustle bustle week .,0,1.0,It's wonderful to be in the mountains after a hustle bustle week .
tr_1738,"It's wonderful to be in the mountains after a hustle bustle week . Indeed . I love the smell of the grass and trees . They certainly refresh my mind . Can we stop here for a while ? My backpack is very heavy . Sure . Did you hear anything ? Look ! An eagle is hovering in the sky . Let me see . It's not an eagle . I think it's a vulture . Yes . Will it hurt us ? I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map . OK . I have a good pair of hiking boots . It should not be a big problem . I also brought a bottle of water and some provisions . If you are hungry , you can let me know . You are kind . Look there is a big tree over there , it looks like a thousand-year-old tree .","The target utterance is 'You are kind . Look there is a big tree over there , it looks like a thousand-year-old tree .'. What is the causal span that triggers the emotion happiness?","If you are hungry , you can let me know .",589,9.0,"I also brought a bottle of water and some provisions . If you are hungry , you can let me know ."
tr_1738,"It's wonderful to be in the mountains after a hustle bustle week . Indeed . I love the smell of the grass and trees . They certainly refresh my mind . Can we stop here for a while ? My backpack is very heavy . Sure . Did you hear anything ? Look ! An eagle is hovering in the sky . Let me see . It's not an eagle . I think it's a vulture . Yes . Will it hurt us ? I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map . OK . I have a good pair of hiking boots . It should not be a big problem . I also brought a bottle of water and some provisions . If you are hungry , you can let me know . You are kind . Look there is a big tree over there , it looks like a thousand-year-old tree . Well , it is a birch tree . It is not as old as you think .","The target utterance is 'Well , it is a birch tree . It is not as old as you think .'. What is the causal span that triggers the emotion happiness?",You are kind .,631,10.0,"You are kind . Look there is a big tree over there , it looks like a thousand-year-old tree ."
tr_1738,"It's wonderful to be in the mountains after a hustle bustle week . Indeed . I love the smell of the grass and trees . They certainly refresh my mind . Can we stop here for a while ? My backpack is very heavy . Sure . Did you hear anything ? Look ! An eagle is hovering in the sky . Let me see . It's not an eagle . I think it's a vulture . Yes . Will it hurt us ? I don't think so . Let's walk by the stream . I am sure we can find the waterfall on the map . OK . I have a good pair of hiking boots . It should not be a big problem . I also brought a bottle of water and some provisions . If you are hungry , you can let me know . You are kind . Look there is a big tree over there , it looks like a thousand-year-old tree . Well , it is a birch tree . It is not as old as you think . How do you know ? Because its trunk is not thick enough to be like a thousand-year-old tree .",The target utterance is 'Because its trunk is not thick enough to be like a thousand-year-old tree .'. What is the causal span that triggers the emotion happiness?,b,18,,
tr_3948,Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me !,The target utterance is 'UCLA accepted me !'. What is the causal span that triggers the emotion happiness?,UCLA accepted me !,128,6.0,UCLA accepted me !
tr_3948,Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ?,The target utterance is 'Really ?'. What is the causal span that triggers the emotion surprise?,UCLA accepted me !,128,6.0,UCLA accepted me !
tr_3948,Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ? I ' m not joking . I got accepted !,The target utterance is 'I ' m not joking . I got accepted !'. What is the causal span that triggers the emotion happiness?,UCLA accepted me !,128,6.0,UCLA accepted me !
tr_3948,Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ? I ' m not joking . I got accepted ! I ' m so happy for you !,The target utterance is 'I ' m so happy for you !'. What is the causal span that triggers the emotion happiness?,UCLA accepted me !,128,6.0,UCLA accepted me !
tr_3948,"Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ? I ' m not joking . I got accepted ! I ' m so happy for you ! UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted .","The target utterance is 'UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted .'. What is the causal span that triggers the emotion happiness?","UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted .",217,10.0,"UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted ."
tr_3948,"Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ? I ' m not joking . I got accepted ! I ' m so happy for you ! UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted . I am really proud of you .",The target utterance is 'I am really proud of you .'. What is the causal span that triggers the emotion happiness?,"UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted .",217,10.0,"UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted ."
tr_3948,"Here ' s a letter for you . Let me see it . Who ' s the letter from ? It ' s a letter from UCLA about my acceptance . Read it ! UCLA accepted me ! Really ? I ' m not joking . I got accepted ! I ' m so happy for you ! UCLA was my second choice , but I ' m happy knowing I ' Ve been accepted . I am really proud of you . You have no idea how proud I am of myself .",The target utterance is 'You have no idea how proud I am of myself .'. What is the causal span that triggers the emotion happiness?,UCLA accepted me !,128,6.0,UCLA accepted me !
tr_263,"Hi , it is a pleasant surprise !","The target utterance is 'Hi , it is a pleasant surprise !'. What is the causal span that triggers the emotion happiness?",b,0,,
tr_263,"Hi , it is a pleasant surprise ! Yeah , it ' s been ages ! So how have you been ?","The target utterance is 'Yeah , it ' s been ages ! So how have you been ?'. What is the causal span that triggers the emotion happiness?",b,47,,
tr_263,"Hi , it is a pleasant surprise ! Yeah , it ' s been ages ! So how have you been ? Couldn ' t be better . And you ?",The target utterance is 'Couldn ' t be better . And you ?'. What is the causal span that triggers the emotion happiness?,b,47,,
tr_263,"Hi , it is a pleasant surprise ! Yeah , it ' s been ages ! So how have you been ? Couldn ' t be better . And you ? Just as usual , you know .","The target utterance is 'Just as usual , you know .'. What is the causal span that triggers the emotion happiness?",b,47,,
tr_2817,"What's the bonus like at your company ? Well , it's OK , I suppose . We get about the equivalent of six months ' salary . Six months ' salary ? Are you serious ? That's incredible !",The target utterance is 'Six months ' salary ? Are you serious ? That's incredible !'. What is the causal span that triggers the emotion surprise?,We get about the equivalent of six months ' salary .,69,2.0,"Well , it's OK , I suppose . We get about the equivalent of six months ' salary ."
tr_2817,"What's the bonus like at your company ? Well , it's OK , I suppose . We get about the equivalent of six months ' salary . Six months ' salary ? Are you serious ? That's incredible ! Maybe . But you'd be amazed at how little's left after the credit companies have deducted their share from my account . Hey , I know what that's like . I bought a BMW on my Visa card . Now the payments really hurt . Well , you're lucky that you're still able to make your payments . I missed a credit payment last month . Now my bank account's overdrawn , and the company is threatening to take back my purchases . What did you buy ? A new home health monitor . Health Monitor ? I read an article about that racket . They ' re overpriced to begin with ! Listen , if I were you , I'd let them take back their monitor and spend my money on something more practical .","The target utterance is 'Health Monitor ? I read an article about that racket . They ' re overpriced to begin with ! Listen , if I were you , I'd let them take back their monitor and spend my money on something more practical .'. What is the causal span that triggers the emotion surprise?",home health monitor .,622,8.0,A new home health monitor .
tr_2817,"What's the bonus like at your company ? Well , it's OK , I suppose . We get about the equivalent of six months ' salary . Six months ' salary ? Are you serious ? That's incredible ! Maybe . But you'd be amazed at how little's left after the credit companies have deducted their share from my account . Hey , I know what that's like . I bought a BMW on my Visa card . Now the payments really hurt . Well , you're lucky that you're still able to make your payments . I missed a credit payment last month . Now my bank account's overdrawn , and the company is threatening to take back my purchases . What did you buy ? A new home health monitor . Health Monitor ? I read an article about that racket . They ' re overpriced to begin with ! Listen , if I were you , I'd let them take back their monitor and spend my money on something more practical . You're kidding !",The target utterance is 'You're kidding !'. What is the causal span that triggers the emotion surprise?,They ' re overpriced,699,9.0,"Health Monitor ? I read an article about that racket . They ' re overpriced to begin with ! Listen , if I were you , I'd let them take back their monitor and spend my money on something more practical ."
tr_3672,"Hey Steve . When's the next time you're going to play golf ? I'm going out this Saturday . Do you already have a foursome ? Unfortunately , we do . Let's plan for something together for Wednesday . We can go right after work . That sounds good . Where do you want to play ? We won't have much time , so let's play somewhere close to work . How about Bellevue ? It's pretty close . How much does it cost over there ? Twilight rates are 21 dollars . That's pretty good . Let's do it .",The target utterance is 'That's pretty good . Let's do it .'. What is the causal span that triggers the emotion happiness?,Twilight rates are 21 dollars .,416,9.0,Twilight rates are 21 dollars .
tr_3672,"Hey Steve . When's the next time you're going to play golf ? I'm going out this Saturday . Do you already have a foursome ? Unfortunately , we do . Let's plan for something together for Wednesday . We can go right after work . That sounds good . Where do you want to play ? We won't have much time , so let's play somewhere close to work . How about Bellevue ? It's pretty close . How much does it cost over there ? Twilight rates are 21 dollars . That's pretty good . Let's do it . Aright . I'll get a tee time for Wednesday at about 4 Make it 4 Ok . I'll call you later when I get a tee time .",The target utterance is 'Ok . I'll call you later when I get a tee time .'. What is the causal span that triggers the emotion happiness?,I'll call you later when I get a tee time .,552,13.0,Ok . I'll call you later when I get a tee time .
tr_3672,"Hey Steve . When's the next time you're going to play golf ? I'm going out this Saturday . Do you already have a foursome ? Unfortunately , we do . Let's plan for something together for Wednesday . We can go right after work . That sounds good . Where do you want to play ? We won't have much time , so let's play somewhere close to work . How about Bellevue ? It's pretty close . How much does it cost over there ? Twilight rates are 21 dollars . That's pretty good . Let's do it . Aright . I'll get a tee time for Wednesday at about 4 Make it 4 Ok . I'll call you later when I get a tee time . Sounds good . I'll see you on Wednesday then .",The target utterance is 'Sounds good . I'll see you on Wednesday then .'. What is the causal span that triggers the emotion happiness?,I'll see you on Wednesday then .,610,14.0,Sounds good . I'll see you on Wednesday then .
tr_3672,"Hey Steve . When's the next time you're going to play golf ? I'm going out this Saturday . Do you already have a foursome ? Unfortunately , we do . Let's plan for something together for Wednesday . We can go right after work . That sounds good . Where do you want to play ? We won't have much time , so let's play somewhere close to work . How about Bellevue ? It's pretty close . How much does it cost over there ? Twilight rates are 21 dollars . That's pretty good . Let's do it . Aright . I'll get a tee time for Wednesday at about 4 Make it 4 Ok . I'll call you later when I get a tee time . Sounds good . I'll see you on Wednesday then . Aright . Have fun on Saturday .",The target utterance is 'Aright . Have fun on Saturday .'. What is the causal span that triggers the emotion happiness?,I'll see you on Wednesday then .,610,14.0,Sounds good . I'll see you on Wednesday then .
tr_3672,"Hey Steve . When's the next time you're going to play golf ? I'm going out this Saturday . Do you already have a foursome ? Unfortunately , we do . Let's plan for something together for Wednesday . We can go right after work . That sounds good . Where do you want to play ? We won't have much time , so let's play somewhere close to work . How about Bellevue ? It's pretty close . How much does it cost over there ? Twilight rates are 21 dollars . That's pretty good . Let's do it . Aright . I'll get a tee time for Wednesday at about 4 Make it 4 Ok . I'll call you later when I get a tee time . Sounds good . I'll see you on Wednesday then . Aright . Have fun on Saturday . Will do .",The target utterance is 'Will do .'. What is the causal span that triggers the emotion happiness?,Have fun on Saturday .,652,15.0,Aright . Have fun on Saturday .
tr_7481,"I like the Honda Accord you showed me before . I think it's more practical for my needs . Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord .","The target utterance is 'Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord .'. What is the causal span that triggers the emotion happiness?",I like the Honda Accord you showed me before .,0,1.0,I like the Honda Accord you showed me before . I think it's more practical for my needs .
tr_7481,"I like the Honda Accord you showed me before . I think it's more practical for my needs . Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord . What does it come with standard ? On all our new cars , the standards includeair conditioning , anti-lock brakes , air bags , and an AM / FM stereo with a CD player . But on the Accord , there is another standard item as well . The Accord com Cruise control ? I don't like that . Why not , sir ?","The target utterance is 'Why not , sir ?'. What is the causal span that triggers the emotion surprise?",Cruise control ? I don't like that .,444,5.0,Cruise control ? I don't like that .
tr_7481,"I like the Honda Accord you showed me before . I think it's more practical for my needs . Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord . What does it come with standard ? On all our new cars , the standards includeair conditioning , anti-lock brakes , air bags , and an AM / FM stereo with a CD player . But on the Accord , there is another standard item as well . The Accord com Cruise control ? I don't like that . Why not , sir ? I think it's dangerous . What if I can't turn it off ? Well , sir , I know some of our customers are concerned about cruise control . But Honda has never had a single cruise control malfunction that led to an accident . I wish it didn't have cruise control . My wife doesn't like it either . You know , sir , you don't have to use it . You can turn it on or off . If you don't want to use it , you just never turn it on . I suppose . And what about the sunroof ? Is that standard ? No , the sunroof is optional , sir . I see . Another important question is the time I can get this car . I need a new car rather soon . Well , I can say that the new models will be here in August . If you order one now , we will have it for you in August . That's good enough , I think . What colors does the new Accord come in ?","The target utterance is 'That's good enough , I think . What colors does the new Accord come in ?'. What is the causal span that triggers the emotion happiness?",I need a new car rather soon .,1084,13.0,I see . Another important question is the time I can get this car . I need a new car rather soon .
tr_7481,"I like the Honda Accord you showed me before . I think it's more practical for my needs . Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord . What does it come with standard ? On all our new cars , the standards includeair conditioning , anti-lock brakes , air bags , and an AM / FM stereo with a CD player . But on the Accord , there is another standard item as well . The Accord com Cruise control ? I don't like that . Why not , sir ? I think it's dangerous . What if I can't turn it off ? Well , sir , I know some of our customers are concerned about cruise control . But Honda has never had a single cruise control malfunction that led to an accident . I wish it didn't have cruise control . My wife doesn't like it either . You know , sir , you don't have to use it . You can turn it on or off . If you don't want to use it , you just never turn it on . I suppose . And what about the sunroof ? Is that standard ? No , the sunroof is optional , sir . I see . Another important question is the time I can get this car . I need a new car rather soon . Well , I can say that the new models will be here in August . If you order one now , we will have it for you in August . That's good enough , I think . What colors does the new Accord come in ? We have this new model in red , white , black , or silver . These are the standard colors . Of course you could specially order from various other colors too . My brother has last year's Accord . And his car is a kind of soft purple color mixed with silver . I really like that color . I wonder if I can get that color on my Accord . I know the color you mean . Is this it , sir ? Yes , I think that's it . Can I get that on the Accord ? Yes , you can . That color is very popular with Honda buyers . So we've kept it available . Well , I think I want to order the new Accord then . It looks like an excellent car .","The target utterance is 'Well , I think I want to order the new Accord then . It looks like an excellent car .'. What is the causal span that triggers the emotion happiness?",soft purple color mixed with silver . I really like that color . I wonder if I can get that color on my Accord .,1530,17.0,My brother has last year's Accord . And his car is a kind of soft purple color mixed with silver . I really like that color . I wonder if I can get that color on my Accord .
tr_7481,"I like the Honda Accord you showed me before . I think it's more practical for my needs . Alright , sir . You are making a good choice . Honda has made a lot of design improvements in the new Accord . What does it come with standard ? On all our new cars , the standards includeair conditioning , anti-lock brakes , air bags , and an AM / FM stereo with a CD player . But on the Accord , there is another standard item as well . The Accord com Cruise control ? I don't like that . Why not , sir ? I think it's dangerous . What if I can't turn it off ? Well , sir , I know some of our customers are concerned about cruise control . But Honda has never had a single cruise control malfunction that led to an accident . I wish it didn't have cruise control . My wife doesn't like it either . You know , sir , you don't have to use it . You can turn it on or off . If you don't want to use it , you just never turn it on . I suppose . And what about the sunroof ? Is that standard ? No , the sunroof is optional , sir . I see . Another important question is the time I can get this car . I need a new car rather soon . Well , I can say that the new models will be here in August . If you order one now , we will have it for you in August . That's good enough , I think . What colors does the new Accord come in ? We have this new model in red , white , black , or silver . These are the standard colors . Of course you could specially order from various other colors too . My brother has last year's Accord . And his car is a kind of soft purple color mixed with silver . I really like that color . I wonder if I can get that color on my Accord . I know the color you mean . Is this it , sir ? Yes , I think that's it . Can I get that on the Accord ? Yes , you can . That color is very popular with Honda buyers . So we've kept it available . Well , I think I want to order the new Accord then . It looks like an excellent car . You have made a good choice , sir . I drive an Accord myself . They are very solidly built machines , very reliable .","The target utterance is 'You have made a good choice , sir . I drive an Accord myself . They are very solidly built machines , very reliable .'. What is the causal span that triggers the emotion happiness?",I think I want to order the new Accord then . It looks like an excellent car .,1846,21.0,"Well , I think I want to order the new Accord then . It looks like an excellent car ."
tr_1754,Dalian is a beautiful city . Do you agree ?,The target utterance is 'Dalian is a beautiful city . Do you agree ?'. What is the causal span that triggers the emotion happiness?,Dalian is a beautiful city .,0,1.0,Dalian is a beautiful city . Do you agree ?
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do .,The target utterance is 'I suppose I do .'. What is the causal span that triggers the emotion happiness?,Dalian is a beautiful city .,0,1.0,Dalian is a beautiful city . Do you agree ?
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant .,The target utterance is 'The climate here is pleasant .'. What is the causal span that triggers the emotion happiness?,The climate here is pleasant .,61,3.0,The climate here is pleasant .
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant . You said it .,The target utterance is 'You said it .'. What is the causal span that triggers the emotion happiness?,The climate here is pleasant .,61,3.0,The climate here is pleasant .
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant . You said it . This city is really comfortable to live in .,The target utterance is 'This city is really comfortable to live in .'. What is the causal span that triggers the emotion happiness?,This city is really comfortable to live in .,106,5.0,This city is really comfortable to live in .
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant . You said it . This city is really comfortable to live in . It sure is .,The target utterance is 'It sure is .'. What is the causal span that triggers the emotion happiness?,This city is really comfortable to live in .,106,5.0,This city is really comfortable to live in .
tr_1754,Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant . You said it . This city is really comfortable to live in . It sure is . No other city can match it . It's heaven .,The target utterance is 'No other city can match it . It's heaven .'. What is the causal span that triggers the emotion happiness?,No other city can match it . It's heaven .,164,7.0,No other city can match it . It's heaven .
tr_2421,Come and sit down . Would you like a drink ?,The target utterance is 'Come and sit down . Would you like a drink ?'. What is the causal span that triggers the emotion happiness?,Would you like a drink ?,20,1.0,Come and sit down . Would you like a drink ?
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic .","The target utterance is 'Oh , yes please ! I'd love a gin and tonic .'. What is the causal span that triggers the emotion happiness?",Would you like a drink ?,20,1.0,Come and sit down . Would you like a drink ?
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ?",The target utterance is 'Do you like olives ? Or would you prefer crisps ?'. What is the causal span that triggers the emotion happiness?,Would you like a drink ?,20,1.0,Come and sit down . Would you like a drink ?
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ?","The target utterance is 'Oh , just olives please . What music is this ?'. What is the causal span that triggers the emotion happiness?",Do you like olives ? Or would you prefer crisps ?,90,3.0,Do you like olives ? Or would you prefer crisps ?
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music .",The target utterance is 'Do you like it ? It's Irish music .'. What is the causal span that triggers the emotion happiness?,It's Irish music .,204,5.0,Do you like it ? It's Irish music .
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music . It's great ! Where did you get the CD ?",The target utterance is 'It's great ! Where did you get the CD ?'. What is the causal span that triggers the emotion happiness?,It's Irish music .,204,5.0,Do you like it ? It's Irish music .
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music . It's great ! Where did you get the CD ? Arm - I think it was in the CD shop in the Mall . Have you been there ?",The target utterance is 'Arm - I think it was in the CD shop in the Mall . Have you been there ?'. What is the causal span that triggers the emotion happiness?,It's Irish music .,204,5.0,Do you like it ? It's Irish music .
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music . It's great ! Where did you get the CD ? Arm - I think it was in the CD shop in the Mall . Have you been there ? Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?","The target utterance is 'Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?'. What is the causal span that triggers the emotion happiness?",It's Irish music .,204,5.0,Do you like it ? It's Irish music .
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music . It's great ! Where did you get the CD ? Arm - I think it was in the CD shop in the Mall . Have you been there ? Yes . I buy a lot of stuff from there . It's a good shop , isn't it ? Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?","The target utterance is 'Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?'. What is the causal span that triggers the emotion happiness?",I've got some photos of our holiday in Ireland .,417,9.0,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?"
tr_2421,"Come and sit down . Would you like a drink ? Oh , yes please ! I'd love a gin and tonic . Do you like olives ? Or would you prefer crisps ? Oh , just olives please . What music is this ? Do you like it ? It's Irish music . It's great ! Where did you get the CD ? Arm - I think it was in the CD shop in the Mall . Have you been there ? Yes . I buy a lot of stuff from there . It's a good shop , isn't it ? Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ? Why not ? I'd love to !",The target utterance is 'Why not ? I'd love to !'. What is the causal span that triggers the emotion happiness?,I've got some photos of our holiday in Ireland . Would you like to see them ?,417,9.0,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?"
tr_5251,"Hello everyone , and welcome to our CPR for beginners course . First of all , does anyone know what CPR stands for ? Cardiopulmonary resuscitation !",The target utterance is 'Cardiopulmonary resuscitation !'. What is the causal span that triggers the emotion happiness?,b,44,,
tr_5251,"Hello everyone , and welcome to our CPR for beginners course . First of all , does anyone know what CPR stands for ? Cardiopulmonary resuscitation ! That ' s right ! We apply CPR in the case of cardiac arrest or pulmonary arrest . What does that mean ? Well , basically if your heart stops pumping blood , or your lungs stop pumping air , then we need to get them going again ! That ' s when we have to apply this procedure . Let ' s begin ! I need a volunteer . Me ! Me !",The target utterance is 'Me ! Me !'. What is the causal span that triggers the emotion excited?,I need a volunteer .,442,5.0,"Well , basically if your heart stops pumping blood , or your lungs stop pumping air , then we need to get them going again ! That ' s when we have to apply this procedure . Let ' s begin ! I need a volunteer ."
tr_5251,"Hello everyone , and welcome to our CPR for beginners course . First of all , does anyone know what CPR stands for ? Cardiopulmonary resuscitation ! That ' s right ! We apply CPR in the case of cardiac arrest or pulmonary arrest . What does that mean ? Well , basically if your heart stops pumping blood , or your lungs stop pumping air , then we need to get them going again ! That ' s when we have to apply this procedure . Let ' s begin ! I need a volunteer . Me ! Me ! Alright , come here and lay flat on your back . Let ' s suppose this young woman has stopped breathing . We must lift the person ' s chin so that we clear a pathway for air to get into the lungs . Then we place our mouth over the other person ' s mouth and blow air two or three times , like this . Wait , what are you doing ? I ' m a married woman ! You can ' t just try to kiss me like this !","The target utterance is 'Wait , what are you doing ? I ' m a married woman ! You can ' t just try to kiss me like this !'. What is the causal span that triggers the emotion surprise?",You can ' t just try to kiss me like this !,824,8.0,"Wait , what are you doing ? I ' m a married woman ! You can ' t just try to kiss me like this !"
tr_5251,"Hello everyone , and welcome to our CPR for beginners course . First of all , does anyone know what CPR stands for ? Cardiopulmonary resuscitation ! That ' s right ! We apply CPR in the case of cardiac arrest or pulmonary arrest . What does that mean ? Well , basically if your heart stops pumping blood , or your lungs stop pumping air , then we need to get them going again ! That ' s when we have to apply this procedure . Let ' s begin ! I need a volunteer . Me ! Me ! Alright , come here and lay flat on your back . Let ' s suppose this young woman has stopped breathing . We must lift the person ' s chin so that we clear a pathway for air to get into the lungs . Then we place our mouth over the other person ' s mouth and blow air two or three times , like this . Wait , what are you doing ? I ' m a married woman ! You can ' t just try to kiss me like this ! Madam I ' m not trying to kiss you ! I am trying to demonstrate how to apply CPR in the case of an emergency . Well , OK . But no French kissing ! As I was saying , we blow air through the mouth in this manner . Once this is done , we must try to get the heart going again . To do this , we place our hands over the person ' s chest , and press down firmly two or three times . Wait , what are you doing ! You can ' t just kiss me then go for second base !","The target utterance is 'Wait , what are you doing ! You can ' t just kiss me then go for second base !'. What is the causal span that triggers the emotion surprise?",You can ' t just kiss me then go for second base !,1274,12.0,"Wait , what are you doing ! You can ' t just kiss me then go for second base !"
tr_1231,Look ! This picture of Mom in her cap and gown .,The target utterance is 'Look ! This picture of Mom in her cap and gown .'. What is the causal span that triggers the emotion happiness?,This picture of Mom in her cap and gown .,7,1.0,Look ! This picture of Mom in her cap and gown .
tr_1231,Look ! This picture of Mom in her cap and gown . Isn't it lovely ! That's when she got her Master's Degree from Miami University .,The target utterance is 'Isn't it lovely ! That's when she got her Master's Degree from Miami University .'. What is the causal span that triggers the emotion happiness?,This picture of Mom in her cap and gown .,7,1.0,Look ! This picture of Mom in her cap and gown .
tr_1231,"Look ! This picture of Mom in her cap and gown . Isn't it lovely ! That's when she got her Master's Degree from Miami University . Yes , we are very proud of her .","The target utterance is 'Yes , we are very proud of her .'. What is the causal span that triggers the emotion happiness?",This picture of Mom in her cap and gown .,7,1.0,Look ! This picture of Mom in her cap and gown .
tr_1231,"Look ! This picture of Mom in her cap and gown . Isn't it lovely ! That's when she got her Master's Degree from Miami University . Yes , we are very proud of her . Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ?","The target utterance is 'Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ?'. What is the causal span that triggers the emotion happiness?",that's a nice one of all of you together .,169,4.0,"Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ?"
tr_1231,"Look ! This picture of Mom in her cap and gown . Isn't it lovely ! That's when she got her Master's Degree from Miami University . Yes , we are very proud of her . Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ? Surely , I'll have one made for you . You want a print ?","The target utterance is 'Surely , I'll have one made for you . You want a print ?'. What is the causal span that triggers the emotion happiness?",This picture of Mom in her cap and gown .,7,1.0,Look ! This picture of Mom in her cap and gown .
tr_1231,"Look ! This picture of Mom in her cap and gown . Isn't it lovely ! That's when she got her Master's Degree from Miami University . Yes , we are very proud of her . Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ? Surely , I'll have one made for you . You want a print ? No . I'd like a slide , I have a new projector .","The target utterance is 'No . I'd like a slide , I have a new projector .'. What is the causal span that triggers the emotion happiness?",that's a nice one of all of you together .,169,4.0,"Oh , that's a nice one of all of you together . Do you have the negative ? May I have a copy ?"
